Date,Time,Julian_Day,Julian_Century,Geom_Mean_Long_Sun(deg),Geom_Mean_Anom_Sun(deg),Eccent_Earth_Orbit,Sun_Eq_of_Ctr,Sun_True_Long(deg),Sun_True_Anom(deg),Sun_Rad_Vector(AUs),Sun_App_Long(deg),Mean_Obliq_Ecliptic(deg),Obliq_Corr(deg),Sun_Rt_Ascen(deg),Sun_Declin(deg),var_y,Eq_of_Time(min),HA_Sunrise(deg),Solar_Noon(LST),Sunrise_Time(LST),Sunset_Time(LST),Sunlight_Duration(min),Dark_Duration(min),True_Solar_Time(min),Hour_Angle(deg),Solar_Zenith_Angle(deg),Solar_Elevation_Angle(deg),Approx_Atomospheric_Refraction,Solar_Elevation_corr(deg),Solar_Azimuth_Angle(deg_cw_from_N)
2021-01-01,12:00:00,2459216.2916666665,0.21002851927902838,281.6548536747687,7918.3563310799655,0.01669979944214734,-0.05605854050038105,281.5987951342683,7918.300272539465,0.9833083081218683,281.588415905011,23.436559862678035,23.437056389060082,-77.40149743367179,-22.93171307852377,0.04302609038855126,-3.8146389538630308,69.15761406463794,12:31:00,7:54:22,17:07:37,553.2609125171035,886.7390874828965,688.9853610461371,-7.753659738465728,65.02970973230637,24.970290267693628,0.03446540710989397,25.004755674803523,172.12202831134528
2021-01-02,12:00:00,2459217.2916666665,0.2100558977868997,282.64050103842055,7919.341931359923,0.016699798289779792,-0.02244666751986093,282.61805437090067,7919.319484692403,0.9833023419124929,282.60767600049525,23.436559506643295,23.43705835388,-76.29968430641686,-22.83949021010449,0.04302609780782261,-4.278403125141961,69.26028587260592,12:31:28,7:54:25,17:08:30,554.0822869808474,885.9177130191526,688.521596874858,-7.869600781285499,64.95002810502511,25.049971894974888,0.03434190329171908,25.084313798266606,171.99350738543762
2021-01-03,12:00:00,2459218.2916666665,0.21008327629477103,283.62614840207243,7920.32753163988,0.016699797137412053,0.011172273445444242,283.63732067551786,7920.338703913326,0.9833014860700234,283.62694316796893,23.436559150608556,23.437060318273815,-75.19941753644417,-22.73969792852119,0.04302610522548565,-4.736112931943541,69.3711535617167,12:31:56,7:54:26,17:09:25,554.9692284937336,885.0307715062664,688.0638870680564,-7.9840282329859065,64.86287757389778,25.137122426102223,0.03420764493016276,25.171330071032386,171.86524484358904
2021-01-04,12:00:00,2459219.2916666665,0.21011065480264235,284.6117957657252,7921.313131919836,0.016699795985044126,0.04478768939655737,284.6565834551218,7921.357919609233,0.9833057408734458,284.64620681443336,23.436558794573816,23.437062282239545,-74.1008200960974,-22.632385065641955,0.0430261126415329,-5.187284913682858,69.49011057797999,12:32:23,7:54:25,17:10:20,555.9208846238399,884.0791153761601,687.6127150863172,-8.096821228420708,64.76829137070206,25.23170862929794,0.03406289364987025,25.265771522947812,171.737330187402
2021-01-05,12:00:00,2459220.2916666665,0.21013803331051367,285.597443129378,7922.298732199793,0.01669979483267601,0.07838898865055363,285.67583211802855,7922.377121188444,0.9833151049315206,285.66545634820386,23.436558438539077,23.437064245775204,-73.00401175496823,-22.51760411274394,0.04302612005595689,-5.631446877784393,69.61704367998242,12:32:49,7:54:20,17:11:17,556.9363494398593,883.0636505601407,687.1685531222156,-8.2078617194461,64.66630593882554,25.333694061174455,0.033907928471341955,25.3676019896458,171.6098520956025
2021-01-06,12:00:00,2459221.2916666665,0.210165411818385,286.5830904930317,7923.28433247975,0.0166997936803077,0.11196558478967199,286.6950560778214,7923.39629806454,0.9833295751833665,286.6846811828629,23.436558082504337,23.437066208878814,-71.90910888714048,-22.395411136769212,0.04302612746875011,-6.068138619251978,69.75183332110699,12:33:16,7:54:15,17:12:16,558.0146665688559,881.9853334311441,686.7318613807481,-8.317034654812971,64.55696089097711,25.44303910902289,0.03374304443071378,25.476782153453605,171.4828983522974
2021-01-07,12:00:00,2459222.2916666665,0.2101927903262563,287.5687378566845,7924.269932759705,0.0166997925279392,0.14550690060784163,287.7142447572923,7924.415439660313,0.9833491468997425,287.70387074120174,23.4365577264696,23.437068171548397,-70.81622429016593,-22.26586569192696,0.043026134879905135,-6.496912609922198,69.89435404544074,12:33:41,7:54:06,17:13:15,559.1548323635259,880.8451676364741,686.3030873900777,-8.424228152480566,64.44029896415579,25.559701035844213,0.03356855115164569,25.59326958699586,171.3565557739779
2021-01-08,12:00:00,2459223.2916666665,0.2102201688341276,288.5543852203391,7925.255533039661,0.016699791375570514,0.1790023720521299,288.73338759239124,7925.434535411713,0.983373813685026,288.7230144591696,23.436557370434862,23.43707013378197,-69.72546701616622,-22.12903072700146,0.04302614228941444,-6.917334655875809,70.04447489483537,12:34:07,7:53:56,17:14:17,560.355799158683,879.644200841317,685.8826653441242,-8.529333663968941,64.31636597205548,25.68363402794452,0.03338477138169477,25.717018799326215,171.2309101353601
2021-01-09,12:00:00,2459224.2916666665,0.21024754734199894,289.5400325839937,7926.241133319617,0.016699790223201637,0.21244145215579568,289.7524740361495,7926.453574771773,0.98340356747989,289.742101789797,23.436557014400123,23.437072095577545,-68.63694221543537,-21.984972488741985,0.043026149697270526,-7.328984521578142,70.20205982458621,12:34:31,7:53:42,17:15:19,561.6164785966897,878.3835214033103,685.4710154784218,-8.632246130394549,64.18521075509258,25.814789244907416,0.033192039505428955,25.847981284412846,171.10604609416487
2021-01-10,12:00:00,2459225.2916666665,0.21027492584987026,290.5256799476492,7927.226733599571,0.01669978907083257,0.2458136149622447,290.77149356261145,7927.472547214534,0.9834383985646736,290.7611222071276,23.436556658365387,23.437074056933156,-67.5507509927725,-21.83376042171008,0.043026157103465974,-7.731456519465923,70.3669681252344,12:34:55,7:53:26,17:16:23,562.9357450018751,877.0642549981249,685.0685434805341,-8.73286412986647,64.04688512823384,25.95311487176616,0.03299070004624093,25.986105571812402,170.98204711496476
2021-01-11,12:00:00,2459226.2916666665,0.21030230435774158,291.51132731130474,7928.212333879526,0.01669978791846331,0.27910835943686224,291.7904356707416,7928.491442238963,0.9834782955634451,291.78006521012503,23.436556302330647,23.437076017846813,-66.46699027676915,-21.675467064973237,0.043026164507993264,-8.124360063792507,70.53905484804268,12:35:19,7:53:09,17:17:28,564.3124387843415,875.6875612156585,684.6756399362075,-8.83109001594812,63.90144382680822,26.09855617319178,0.03278110616841203,26.131337279360192,170.85899539224897
2021-01-12,12:00:00,2459227.2916666665,0.2103296828656129,292.49697467495935,7929.197934159482,0.016699786766093863,0.3123152133640518,292.8092898883234,7929.510249372846,0.9835232454487539,292.7989203265721,23.43655594629591,23.437077978316545,-65.38575270215178,-21.510167946030812,0.043026171910844964,-8.507320187683328,70.71817123177571,12:35:42,7:52:49,17:18:34,565.7453698542057,874.2546301457943,684.2926798123167,-8.926830046920827,63.748944450477,26.251055549523002,0.032563618190420716,26.28361916771342,170.73697177287318
2021-01-13,12:00:00,2459228.2916666665,0.21035706137348423,293.4826220386167,7930.183534439436,0.016699785613724226,0.34542373722825204,293.82804577584494,7930.528958176664,0.9835732335470683,293.8176771169561,23.436555590261175,23.437079938340368,-64.30712650523147,-21.3379414723607,0.04302617931201356,-8.8799780224814,70.90416512850614,12:36:04,7:52:27,17:19:40,567.2333210280491,872.7666789719509,683.9200219775187,-9.019994505620332,63.589447405534195,26.410552594465805,0.03233860211983866,26.442891196585645,170.61605567807783
2021-01-14,12:00:00,2459229.2916666665,0.21038443988135555,294.4682694022731,7931.169134719391,0.016699784461354398,0.37842352807617863,294.84669293034926,7931.547558247467,0.9836282435448979,294.83632517831927,23.43655523422644,23.437081897916304,-63.231195432461284,-21.158868820977005,0.043026186711491596,-9.241991238583578,71.09688142627404,12:36:26,7:52:02,17:20:49,568.7750514101923,871.2249485898077,683.5580087614164,-9.110497809645892,63.4230158457066,26.5769841542934,0.03210642821941459,26.609090582512813,170.49632502527982
2021-01-15,12:00:00,2459230.2916666665,0.21041181838922687,295.45391676593135,7932.154734999344,0.01669978330898438,0.41130422335789024,295.86522098928924,7932.566039222702,0.9836882574955884,295.8548541481137,23.4365548781917,23.437083857042374,-62.158038661971155,-20.973033826374323,0.04302619410927162,-9.593034447116237,71.29616246656246,12:36:47,7:51:35,17:21:58,570.3692997324997,869.6307002675003,683.2069655528837,-9.198258611779067,63.249715611606035,26.750284388393965,0.031867469613111064,26.782151858007076,170.3778561498516
2021-01-16,12:00:00,2459231.2916666665,0.2104391968970982,296.4395641295887,7933.140335279299,0.016699782156614173,0.4440555047450106,296.8836196343337,7933.5843907840435,0.9837532558267956,296.8732537080075,23.436554522156964,23.437085815716603,-61.08773073798527,-20.780522867243814,0.04302620150534614,-9.932799561914024,71.50184845467028,12:37:07,7:51:06,17:23:07,572.0147876373622,867.9852123626378,682.867200438086,-9.2831998904785,63.069615168994424,26.930384831005576,0.031622100940003284,26.962006931945577,170.2607237271145
2021-01-17,12:00:00,2459232.2916666665,0.21046657540496952,297.42521149324784,7934.125935559253,0.016699781004243776,0.47666710192369527,297.9018785951715,7934.602602661176,0.9838232173486217,297.89151358768873,23.436554166122228,23.437087773937016,-60.02034151786381,-20.58142475232141,0.04302620889970771,-10.260996121419227,71.71377786122756,12:37:27,7:50:35,17:24:18,573.7102228898204,866.2897771101796,682.5390038785808,-9.36524903035479,62.88278554599702,27.117214454002983,0.031370697063008254,27.14858515106599,170.1450006947872
2021-01-18,12:00:00,2459233.2916666665,0.21049395391284084,298.4108588569061,7935.111535839205,0.016699779851873188,0.5091287963602337,298.91998765326633,7935.620664635566,0.9838981192624158,298.90962356862025,23.436553810087492,23.43708973170163,-58.95593613155384,-20.37583060573513,0.04302621629234883,-10.577351570234224,71.93178781323321,12:37:46,7:50:02,17:25:29,575.4543025058657,864.5456974941343,682.2226484297657,-9.444337892558565,62.689300269407724,27.310699730592276,0.03111363183849697,27.341813362430774,170.0307581761342
2021-01-19,12:00:00,2459234.2916666665,0.21052133242071217,299.39650622056615,7936.097136119159,0.016699778699502413,0.5414304250374686,299.9379366456036,7936.638566544196,0.9839779371702315,299.92757348778673,23.436553454052756,23.437091689008472,-57.894574953091,-20.163833752190996,0.04302622368326209,-10.881611500213502,72.15571447316947,12:38:04,7:49:26,17:26:41,577.2457157853557,862.7542842146443,681.9183884997865,-9.520402875053378,62.48923530020483,27.510764699795168,0.030851276951873022,27.54161597674704,169.918065404064
2021-01-20,12:00:00,2459235.2916666665,0.2105487109285835,300.3821535842253,7937.082736399112,0.016699777547131443,0.5735618841594958,300.9557154683848,7937.656298283271,0.9840626450849286,300.9453532413889,23.436553098018024,23.43709364585557,-56.836313583838226,-19.945529602340596,0.04302623107244,-11.173539851094072,72.38539340489085,12:38:22,7:48:49,17:27:54,579.0831472391268,860.9168527608732,681.6264601489058,-9.593384962773541,62.2826689684037,27.717331031596302,0.030584000823286286,27.747915032419588,169.8069896464342
2021-01-21,12:00:00,2459236.2916666665,0.21057608943645478,301.36780094788537,7938.068336679064,0.016699776394760286,0.6055131328227906,301.9733140807082,7938.673849811887,0.9841522154409228,301.96295278852403,23.436552741983288,23.43709560224094,-55.78120284701946,-19.721015538643062,0.043026238459875084,-11.452919070813879,72.62065992516331,12:38:39,7:48:10,17:29:07,580.9652794013065,859.0347205986935,681.3470809291862,-9.663229767703456,62.06968190734718,27.93031809265282,0.03031216758671026,27.96063026023953,169.6975961328185
2021-01-22,12:00:00,2459237.2916666665,0.2106034679443261,302.3534483115445,7939.053936959016,0.01669977524238894,0.6372741966526126,302.99072250819717,7939.6912111556685,0.9842466191055649,302.98036215481494,23.436552385948552,23.437097558162613,-54.7292887931483,-19.490390802034195,0.0430262458455599,-11.719550235785423,72.86134943987352,12:38:55,7:47:28,17:30:21,582.8907955189882,857.1092044810118,681.0804497642146,-9.72988755894636,61.850356987542106,28.149643012457894,0.030036136144748635,28.17967914860264,169.58994798298556
2021-01-23,12:00:00,2459238.2916666665,0.21063084645219743,303.3390956752055,7940.039537238969,0.016699774090017404,0.6688351714009926,304.0079308466065,7940.70837241037,0.9843458253911486,303.9975714360155,23.43655202991382,23.437099513618612,-53.680612715853,-19.25375637968601,0.04302625322948699,-11.97325313152045,73.10729776409964,12:39:10,7:46:44,17:31:35,584.8583821127971,855.1416178872029,680.8267468684796,-9.793313282880092,61.62477925012727,28.37522074987273,0.029756259300675762,28.404977009173408,169.48410613734495
2021-01-24,12:00:00,2459239.2916666665,0.21065822496006875,304.3247430388674,7941.02513751892,0.016699772937645678,0.7001862265058731,305.02492926537326,7941.725323745426,0.9844498020675361,305.01457080156206,23.436551673879084,23.43710146860696,-52.63521117763268,-19.011214894135726,0.043026260611648895,-12.213866294128543,73.3583414253746,12:39:24,7:45:57,17:32:50,586.8667314029968,853.1332685970032,680.5861337058714,-9.85346657353216,61.39303584006407,28.606964159935927,0.02947288296844176,28.63643704290437,169.38012928960018
2021-01-25,12:00:00,2459240.2916666665,0.21068560346794007,305.31039040252926,7942.0107377988725,0.01669977178527376,0.7313176086095088,306.0417080111388,7942.7420554074815,0.984558515375393,306.03135049809504,23.436551317844348,23.437103423125688,-51.59311604499945,-18.76287049403336,0.04302626799203815,-12.441247013335497,73.61431794963383,12:39:38,7:45:10,17:34:05,588.9145435970706,851.0854564029294,680.3587529866645,-9.910311753333872,61.155215939121256,28.844784060878744,0.0291863454606237,28.873970406339367,169.27807382184164
